"orderid","profit","website_session_id","source","marketing_campaign","content","device"
"5258","30.50","102577","bsearch","nonbrand","b_ad_1","desktop"
"5259","30.50","102578","","","","desktop"
"5260","30.50","102597","gsearch","brand","g_ad_2","desktop"
"5264","37.50","102660","gsearch","nonbrand","g_ad_1","mobile"
"5265","30.50","102668","gsearch","nonbrand","g_ad_1","desktop"
"5266","30.50","102695","bsearch","nonbrand","b_ad_1","desktop"
"5267","30.50","102700","gsearch","brand","g_ad_2","desktop"
"5268","30.50","102713","gsearch","nonbrand","g_ad_1","mobile"
"5269","30.50","102723","gsearch","nonbrand","g_ad_1","desktop"
"5270","30.50","102772","gsearch","nonbrand","g_ad_1","desktop"
"5271","30.50","102813","gsearch","brand","g_ad_2","mobile"
"5272","37.50","102818","gsearch","brand","g_ad_2","desktop"
"5273","30.50","102821","gsearch","nonbrand","g_ad_1","desktop"
"5274","37.50","102837","gsearch","nonbrand","g_ad_1","mobile"
"5275","30.50","102867","","","","desktop"
"5276","30.50","102905","","","","desktop"
"5277","30.50","102912","","","","desktop"
"5278","30.50","102933","gsearch","nonbrand","g_ad_1","desktop"
"5279","30.50","102939","gsearch","nonbrand","g_ad_1","desktop"
"5280","30.50","102964","bsearch","nonbrand","b_ad_1","desktop"
"5281","30.50","102981","gsearch","nonbrand","g_ad_1","desktop"
"5282","30.50","102999","","","","desktop"
"5283","30.50","103036","gsearch","nonbrand","g_ad_1","desktop"
"5285","30.50","103059","gsearch","nonbrand","g_ad_1","desktop"
"5286","30.50","103072","gsearch","nonbrand","g_ad_1","desktop"
"5287","30.50","103084","gsearch","nonbrand","g_ad_1","desktop"
"5288","30.50","103091","gsearch","brand","g_ad_2","desktop"
"5290","30.50","103165","bsearch","nonbrand","b_ad_1","desktop"
"5291","30.50","103171","gsearch","nonbrand","g_ad_1","desktop"
"5292","37.50","103184","gsearch","nonbrand","g_ad_1","desktop"
"5293","30.50","103190","gsearch","brand","g_ad_2","desktop"
"5294","30.50","103198","gsearch","nonbrand","g_ad_1","desktop"
"5296","30.50","103213","gsearch","nonbrand","g_ad_1","desktop"
"5297","30.50","103245","gsearch","nonbrand","g_ad_1","desktop"
"5298","30.50","103251","gsearch","nonbrand","g_ad_1","desktop"
"5299","30.50","103272","gsearch","nonbrand","g_ad_1","desktop"
"5300","30.50","103273","gsearch","nonbrand","g_ad_1","desktop"
"5301","30.50","103280","","","","desktop"
"5302","37.50","103303","gsearch","nonbrand","g_ad_1","desktop"
"5303","30.50","103307","bsearch","brand","b_ad_2","desktop"
"5304","30.50","103310","gsearch","nonbrand","g_ad_1","desktop"
"5305","30.50","103314","gsearch","nonbrand","g_ad_1","desktop"
"5306","37.50","103324","gsearch","brand","g_ad_2","mobile"
"5307","30.50","103326","bsearch","nonbrand","b_ad_1","desktop"
"5308","30.50","103353","gsearch","nonbrand","g_ad_1","desktop"
"5309","30.50","103371","gsearch","nonbrand","g_ad_1","desktop"
"5310","30.50","103378","","","","desktop"
"5312","30.50","103379","gsearch","nonbrand","g_ad_1","mobile"
"5311","30.50","103380","bsearch","nonbrand","b_ad_1","desktop"
"5313","30.50","103403","gsearch","nonbrand","g_ad_1","desktop"
"5314","30.50","103407","gsearch","nonbrand","g_ad_1","desktop"
"5315","37.50","103418","gsearch","brand","g_ad_2","desktop"
"5316","37.50","103473","","","","mobile"
"5317","30.50","103516","gsearch","nonbrand","g_ad_1","desktop"
"5318","30.50","103559","gsearch","nonbrand","g_ad_1","desktop"
"5319","30.50","103570","gsearch","nonbrand","g_ad_1","desktop"
"5320","30.50","103579","gsearch","nonbrand","g_ad_1","desktop"
"5321","30.50","103592","gsearch","nonbrand","g_ad_1","desktop"
"5322","30.50","103598","gsearch","nonbrand","g_ad_1","mobile"
"5324","30.50","103627","gsearch","nonbrand","g_ad_1","desktop"
"5325","30.50","103632","bsearch","nonbrand","b_ad_1","desktop"
"5326","30.50","103650","gsearch","nonbrand","g_ad_1","desktop"
"5327","30.50","103658","gsearch","nonbrand","g_ad_1","desktop"
"5328","30.50","103667","","","","desktop"
"5329","30.50","103673","gsearch","nonbrand","g_ad_1","desktop"
"5330","37.50","103679","bsearch","nonbrand","b_ad_1","desktop"
"5331","30.50","103718","gsearch","nonbrand","g_ad_1","desktop"
"5332","30.50","103742","","","","desktop"
"5334","30.50","103751","gsearch","nonbrand","g_ad_1","desktop"
"5335","37.50","103763","","","","desktop"
"5336","37.50","103782","gsearch","nonbrand","g_ad_1","desktop"
"5337","37.50","103788","bsearch","nonbrand","b_ad_1","desktop"
"5338","30.50","103791","gsearch","nonbrand","g_ad_1","desktop"
"5339","30.50","103799","gsearch","nonbrand","g_ad_1","mobile"
"5340","30.50","103846","gsearch","nonbrand","g_ad_1","desktop"
"5341","37.50","103862","gsearch","nonbrand","g_ad_1","desktop"
"5342","30.50","103915","","","","desktop"
"5343","30.50","103950","gsearch","nonbrand","g_ad_1","desktop"
"5344","30.50","103956","bsearch","nonbrand","b_ad_1","desktop"
"5345","30.50","103962","bsearch","nonbrand","b_ad_1","desktop"
"5347","37.50","103984","gsearch","nonbrand","g_ad_1","mobile"
"5348","30.50","103991","gsearch","nonbrand","g_ad_1","desktop"
"5349","30.50","104016","gsearch","nonbrand","g_ad_1","desktop"
"5350","30.50","104029","gsearch","nonbrand","g_ad_1","desktop"
"5351","37.50","104031","gsearch","nonbrand","g_ad_1","desktop"
"5352","30.50","104069","gsearch","nonbrand","g_ad_1","desktop"
"5353","30.50","104075","","","","desktop"
"5354","30.50","104089","gsearch","nonbrand","g_ad_1","desktop"
"5355","30.50","104090","gsearch","nonbrand","g_ad_1","mobile"
"5356","37.50","104096","gsearch","nonbrand","g_ad_1","desktop"
"5357","30.50","104152","bsearch","nonbrand","b_ad_1","desktop"
"5358","30.50","104159","gsearch","nonbrand","g_ad_1","desktop"
"5359","37.50","104178","gsearch","nonbrand","g_ad_1","desktop"
"5360","30.50","104183","gsearch","nonbrand","g_ad_1","desktop"
"5361","30.50","104192","gsearch","nonbrand","g_ad_1","desktop"
"5362","30.50","104198","gsearch","nonbrand","g_ad_1","desktop"
"5363","37.50","104213","gsearch","nonbrand","g_ad_1","desktop"
"5364","30.50","104220","gsearch","nonbrand","g_ad_1","desktop"
"5365","37.50","104222","gsearch","nonbrand","g_ad_1","desktop"
"5366","30.50","104227","bsearch","nonbrand","b_ad_1","desktop"
"5367","37.50","104230","bsearch","nonbrand","b_ad_1","desktop"
"5369","30.50","104271","gsearch","nonbrand","g_ad_1","desktop"
"5368","30.50","104274","gsearch","nonbrand","g_ad_1","desktop"
"5370","37.50","104277","bsearch","nonbrand","b_ad_1","desktop"
"5371","30.50","104280","gsearch","nonbrand","g_ad_1","desktop"
"5372","30.50","104283","gsearch","nonbrand","g_ad_1","desktop"
"5373","30.50","104286","gsearch","nonbrand","g_ad_1","desktop"
"5374","30.50","104291","gsearch","nonbrand","g_ad_1","desktop"
"5375","30.50","104301","bsearch","nonbrand","b_ad_1","desktop"
"5376","30.50","104325","gsearch","nonbrand","g_ad_1","desktop"
"5378","30.50","104357","gsearch","nonbrand","g_ad_1","desktop"
"5377","30.50","104358","bsearch","nonbrand","b_ad_1","desktop"
"5379","30.50","104373","gsearch","nonbrand","g_ad_1","desktop"
"5380","30.50","104374","gsearch","nonbrand","g_ad_1","desktop"
"5381","30.50","104381","gsearch","nonbrand","g_ad_1","desktop"
"5382","30.50","104386","","","","mobile"
"5383","30.50","104394","gsearch","nonbrand","g_ad_1","desktop"
"5384","30.50","104404","gsearch","nonbrand","g_ad_1","mobile"
"5385","30.50","104417","gsearch","nonbrand","g_ad_1","desktop"
"5388","30.50","104442","gsearch","nonbrand","g_ad_1","mobile"
"5389","30.50","104459","bsearch","nonbrand","b_ad_1","desktop"
"5391","30.50","104463","gsearch","nonbrand","g_ad_1","desktop"
"5392","30.50","104468","gsearch","nonbrand","g_ad_1","desktop"
"5393","37.50","104472","gsearch","nonbrand","g_ad_1","mobile"
"5394","30.50","104477","gsearch","nonbrand","g_ad_1","desktop"
"5396","30.50","104487","","","","desktop"
"5395","30.50","104489","bsearch","nonbrand","b_ad_1","desktop"
"5397","30.50","104501","gsearch","nonbrand","g_ad_1","desktop"
"5398","30.50","104515","","","","desktop"
"5399","37.50","104528","gsearch","nonbrand","g_ad_1","mobile"
"5400","30.50","104562","gsearch","nonbrand","g_ad_1","desktop"
"5401","30.50","104583","bsearch","nonbrand","b_ad_1","desktop"
"5402","30.50","104586","gsearch","nonbrand","g_ad_1","desktop"
"5403","37.50","104624","gsearch","nonbrand","g_ad_1","desktop"
"5404","30.50","104629","bsearch","brand","b_ad_2","desktop"
"5407","37.50","104673","bsearch","brand","b_ad_2","desktop"
"5406","30.50","104674","gsearch","nonbrand","g_ad_1","desktop"
"5409","37.50","104699","gsearch","nonbrand","g_ad_1","desktop"
"5410","30.50","104702","","","","desktop"
"5411","30.50","104704","gsearch","nonbrand","g_ad_1","desktop"
"5413","30.50","104730","gsearch","nonbrand","g_ad_1","desktop"
"5414","37.50","104760","gsearch","nonbrand","g_ad_1","desktop"
"5415","30.50","104765","bsearch","nonbrand","b_ad_1","desktop"
"5416","30.50","104786","gsearch","nonbrand","g_ad_1","desktop"
"5417","30.50","104805","","","","desktop"
"5418","30.50","104818","gsearch","nonbrand","g_ad_1","desktop"
"5419","30.50","104868","","","","desktop"
"5420","30.50","104880","","","","desktop"
"5421","30.50","104904","","","","desktop"
"5423","30.50","104925","gsearch","nonbrand","g_ad_1","desktop"
"5424","30.50","104931","gsearch","nonbrand","g_ad_1","desktop"
"5425","30.50","104959","gsearch","nonbrand","g_ad_1","desktop"
"5426","30.50","104984","bsearch","nonbrand","b_ad_1","desktop"
"5427","30.50","104989","gsearch","nonbrand","g_ad_1","desktop"
"5428","30.50","104995","gsearch","brand","g_ad_2","desktop"
"5429","30.50","105017","gsearch","nonbrand","g_ad_1","desktop"
"5431","30.50","105024","gsearch","nonbrand","g_ad_1","desktop"
"5432","30.50","105039","gsearch","nonbrand","g_ad_1","desktop"
"5433","30.50","105048","gsearch","nonbrand","g_ad_1","desktop"
"5434","30.50","105066","gsearch","nonbrand","g_ad_1","desktop"
"5435","30.50","105077","gsearch","brand","g_ad_2","desktop"
"5436","30.50","105112","bsearch","nonbrand","b_ad_1","desktop"
"5437","30.50","105118","gsearch","nonbrand","g_ad_1","desktop"
"5438","30.50","105136","gsearch","nonbrand","g_ad_1","desktop"
"5439","30.50","105140","gsearch","brand","g_ad_2","desktop"
"5440","30.50","105153","gsearch","brand","g_ad_2","desktop"
"5441","30.50","105175","bsearch","nonbrand","b_ad_1","desktop"
"5442","30.50","105176","gsearch","nonbrand","g_ad_1","mobile"
"5443","30.50","105219","gsearch","nonbrand","g_ad_1","desktop"
"5444","30.50","105232","gsearch","nonbrand","g_ad_1","desktop"
"5445","30.50","105237","bsearch","nonbrand","b_ad_1","mobile"
"5446","30.50","105240","gsearch","nonbrand","g_ad_1","desktop"
"5447","30.50","105246","gsearch","nonbrand","g_ad_1","desktop"
"5448","37.50","105256","bsearch","nonbrand","b_ad_1","desktop"
"5449","30.50","105272","gsearch","nonbrand","g_ad_1","desktop"
"5450","30.50","105294","gsearch","nonbrand","g_ad_1","desktop"
"5452","37.50","105352","gsearch","nonbrand","g_ad_1","desktop"
"5453","30.50","105359","gsearch","nonbrand","g_ad_1","desktop"
"5454","30.50","105366","gsearch","nonbrand","g_ad_1","desktop"
"5455","30.50","105418","","","","desktop"
"5456","30.50","105430","","","","desktop"
"5457","30.50","105444","","","","desktop"
"5458","37.50","105446","","","","desktop"
"5459","30.50","105464","gsearch","nonbrand","g_ad_1","desktop"
"5460","37.50","105471","","","","desktop"
"5461","30.50","105477","gsearch","nonbrand","g_ad_1","desktop"
"5463","30.50","105524","gsearch","nonbrand","g_ad_1","desktop"
"5464","30.50","105526","bsearch","nonbrand","b_ad_1","desktop"
"5465","30.50","105527","bsearch","nonbrand","b_ad_1","desktop"
"5466","30.50","105533","gsearch","nonbrand","g_ad_1","desktop"
"5467","30.50","105549","gsearch","nonbrand","g_ad_1","desktop"
"5468","30.50","105566","gsearch","nonbrand","g_ad_1","desktop"
"5469","37.50","105577","gsearch","nonbrand","g_ad_1","desktop"
"5470","37.50","105643","gsearch","nonbrand","g_ad_1","desktop"
"5471","30.50","105646","gsearch","nonbrand","g_ad_1","desktop"
"5472","30.50","105657","gsearch","nonbrand","g_ad_1","desktop"
"5473","30.50","105713","gsearch","nonbrand","g_ad_1","mobile"
"5475","30.50","105725","gsearch","nonbrand","g_ad_1","desktop"
"5476","30.50","105758","gsearch","nonbrand","g_ad_1","mobile"
"5477","30.50","105763","gsearch","nonbrand","g_ad_1","desktop"
"5478","30.50","105765","gsearch","nonbrand","g_ad_1","desktop"
"5479","37.50","105787","gsearch","nonbrand","g_ad_1","desktop"
"5480","30.50","105796","gsearch","nonbrand","g_ad_1","desktop"
"5481","30.50","105813","gsearch","nonbrand","g_ad_1","desktop"
"5482","30.50","105835","gsearch","brand","g_ad_2","desktop"
"5483","37.50","105854","gsearch","brand","g_ad_2","desktop"
"5484","30.50","105860","gsearch","nonbrand","g_ad_1","desktop"
"5485","30.50","105896","gsearch","nonbrand","g_ad_1","desktop"
"5486","30.50","105898","gsearch","nonbrand","g_ad_1","desktop"
"5487","30.50","105913","gsearch","nonbrand","g_ad_1","desktop"
"5488","30.50","105918","gsearch","nonbrand","g_ad_1","desktop"
"5489","30.50","105940","gsearch","nonbrand","g_ad_1","desktop"
"5490","30.50","105944","gsearch","brand","g_ad_2","mobile"
"5491","30.50","105961","gsearch","nonbrand","g_ad_1","desktop"
"5492","30.50","105977","gsearch","nonbrand","g_ad_1","desktop"
"5493","30.50","105982","gsearch","nonbrand","g_ad_1","desktop"
"5494","30.50","106005","gsearch","nonbrand","g_ad_1","desktop"
"5495","30.50","106008","bsearch","nonbrand","b_ad_1","desktop"
"5497","30.50","106042","gsearch","nonbrand","g_ad_1","desktop"
"5498","37.50","106044","","","","desktop"
"5499","30.50","106059","gsearch","nonbrand","g_ad_1","desktop"
"5500","30.50","106063","gsearch","nonbrand","g_ad_1","desktop"
"5501","30.50","106067","bsearch","nonbrand","b_ad_1","desktop"
"5502","30.50","106090","gsearch","brand","g_ad_2","desktop"
"5503","30.50","106092","gsearch","nonbrand","g_ad_1","desktop"
"5504","30.50","106094","bsearch","nonbrand","b_ad_1","desktop"
"5505","30.50","106095","gsearch","nonbrand","g_ad_1","desktop"
"5506","37.50","106100","gsearch","nonbrand","g_ad_1","mobile"
"5507","30.50","106133","gsearch","nonbrand","g_ad_1","desktop"
"5508","30.50","106137","","","","desktop"
"5509","37.50","106139","gsearch","brand","g_ad_2","desktop"
"5510","30.50","106142","gsearch","nonbrand","g_ad_1","desktop"
"5511","30.50","106152","gsearch","nonbrand","g_ad_1","mobile"
"5512","30.50","106154","","","","desktop"
"5513","37.50","106167","gsearch","nonbrand","g_ad_1","desktop"
"5514","30.50","106184","gsearch","nonbrand","g_ad_1","desktop"
"5515","30.50","106196","gsearch","nonbrand","g_ad_1","desktop"
"5516","30.50","106202","gsearch","nonbrand","g_ad_1","desktop"
"5517","30.50","106207","gsearch","nonbrand","g_ad_1","desktop"
"5519","30.50","106235","","","","desktop"
"5521","30.50","106243","","","","desktop"
"5520","30.50","106249","gsearch","nonbrand","g_ad_1","desktop"
"5522","37.50","106252","gsearch","nonbrand","g_ad_1","desktop"
"5524","30.50","106253","bsearch","nonbrand","b_ad_1","desktop"
"5525","30.50","106269","bsearch","nonbrand","b_ad_1","desktop"
"5526","30.50","106289","gsearch","nonbrand","g_ad_1","desktop"
"5527","30.50","106292","gsearch","nonbrand","g_ad_1","desktop"
"5528","30.50","106302","","","","desktop"
"5529","30.50","106313","gsearch","nonbrand","g_ad_1","desktop"
"5530","30.50","106324","gsearch","nonbrand","g_ad_1","desktop"
"5532","30.50","106353","bsearch","nonbrand","b_ad_1","desktop"
"5533","30.50","106366","gsearch","nonbrand","g_ad_1","desktop"
"5534","37.50","106374","","","","desktop"
"5535","30.50","106400","gsearch","brand","g_ad_2","desktop"
"5536","30.50","106408","gsearch","nonbrand","g_ad_1","desktop"
"5537","30.50","106418","","","","desktop"
"5538","37.50","106421","","","","desktop"
"5539","30.50","106424","gsearch","nonbrand","g_ad_1","desktop"
"5540","37.50","106463","","","","desktop"
"5541","30.50","106468","bsearch","nonbrand","b_ad_1","desktop"
"5542","30.50","106485","gsearch","nonbrand","g_ad_1","desktop"
"5543","30.50","106487","gsearch","nonbrand","g_ad_1","desktop"
"5544","30.50","106490","gsearch","nonbrand","g_ad_1","mobile"
"5545","30.50","106504","gsearch","brand","g_ad_2","desktop"
"5546","37.50","106514","","","","mobile"
"5547","30.50","106523","gsearch","nonbrand","g_ad_1","desktop"
"5549","30.50","106560","gsearch","nonbrand","g_ad_1","desktop"
"5548","30.50","106561","gsearch","nonbrand","g_ad_1","desktop"
"5550","37.50","106563","gsearch","nonbrand","g_ad_1","desktop"
"5551","30.50","106586","gsearch","nonbrand","g_ad_1","mobile"
"5552","30.50","106649","gsearch","nonbrand","g_ad_1","desktop"
"5553","30.50","106655","gsearch","nonbrand","g_ad_1","desktop"
"5554","30.50","106674","gsearch","nonbrand","g_ad_1","desktop"
"5555","30.50","106675","gsearch","nonbrand","g_ad_1","desktop"
"5556","30.50","106707","","","","mobile"
"5557","30.50","106732","gsearch","brand","g_ad_2","desktop"
"5558","30.50","106742","bsearch","nonbrand","b_ad_1","desktop"
"5559","30.50","106769","gsearch","nonbrand","g_ad_1","desktop"
"5560","30.50","106786","bsearch","nonbrand","b_ad_1","desktop"
"5561","30.50","106804","bsearch","nonbrand","b_ad_1","desktop"
"5562","30.50","106825","gsearch","brand","g_ad_2","desktop"
"5563","30.50","106830","gsearch","nonbrand","g_ad_1","desktop"
"5564","30.50","106839","gsearch","nonbrand","g_ad_1","desktop"
"5566","30.50","106873","gsearch","nonbrand","g_ad_1","desktop"
"5567","30.50","106881","gsearch","nonbrand","g_ad_1","desktop"
"5568","30.50","106955","gsearch","nonbrand","g_ad_1","desktop"
"5570","30.50","106985","gsearch","brand","g_ad_2","desktop"
"5571","30.50","106990","bsearch","nonbrand","b_ad_1","desktop"
"5572","30.50","106992","gsearch","nonbrand","g_ad_1","desktop"
"5573","37.50","107021","gsearch","nonbrand","g_ad_1","desktop"
"5575","37.50","107029","gsearch","nonbrand","g_ad_1","desktop"
"5577","30.50","107047","gsearch","brand","g_ad_2","desktop"
"5579","37.50","107085","","","","mobile"
"5580","30.50","107105","gsearch","nonbrand","g_ad_1","desktop"
"5581","30.50","107113","","","","desktop"
"5582","30.50","107120","bsearch","nonbrand","b_ad_1","desktop"
"5583","30.50","107127","bsearch","nonbrand","b_ad_1","desktop"
"5584","37.50","107141","gsearch","brand","g_ad_2","desktop"
"5585","30.50","107155","gsearch","nonbrand","g_ad_1","desktop"
"5587","30.50","107196","","","","desktop"
"5588","30.50","107204","gsearch","nonbrand","g_ad_1","desktop"
"5589","30.50","107217","gsearch","brand","g_ad_2","mobile"
"5590","30.50","107237","gsearch","nonbrand","g_ad_1","desktop"
"5591","30.50","107241","gsearch","nonbrand","g_ad_1","desktop"
